timestamp,barcode,weight_g,index,filename,rel_path_raw,rel_path_seg,rel_path_segmask,species_dir,individual_dir,species,species_label,life_stage,genus
2025-11-04T09:32:34,Aporrectodea_tuberculata_Adult_84,1.273,7,Aporrectodea_tuberculata_Adult_84_7.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_7/Aporrectodea_tuberculata_Adult_84_7_raw.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_7/Aporrectodea_tuberculata_Adult_84_7_seg.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_7/Aporrectodea_tuberculata_Adult_84_7_seg_mask.png,Aporrectodea_tuberculata_Adult_84,Aporrectodea_tuberculata_Adult_84_7,Aporrectodea_tuberculata_Adult,Aporrectodea_tuberculata,Adult,Aporrectodea
2025-11-04T09:32:34,Aporrectodea_tuberculata_Adult_84,1.273,8,Aporrectodea_tuberculata_Adult_84_8.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_8/Aporrectodea_tuberculata_Adult_84_8_raw.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_8/Aporrectodea_tuberculata_Adult_84_8_seg.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_8/Aporrectodea_tuberculata_Adult_84_8_seg_mask.png,Aporrectodea_tuberculata_Adult_84,Aporrectodea_tuberculata_Adult_84_8,Aporrectodea_tuberculata_Adult,Aporrectodea_tuberculata,Adult,Aporrectodea
2025-11-04T09:32:34,Aporrectodea_tuberculata_Adult_84,1.273,2,Aporrectodea_tuberculata_Adult_84_2.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_2/Aporrectodea_tuberculata_Adult_84_2_raw.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_2/Aporrectodea_tuberculata_Adult_84_2_seg.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_2/Aporrectodea_tuberculata_Adult_84_2_seg_mask.png,Aporrectodea_tuberculata_Adult_84,Aporrectodea_tuberculata_Adult_84_2,Aporrectodea_tuberculata_Adult,Aporrectodea_tuberculata,Adult,Aporrectodea
2025-11-04T09:32:34,Aporrectodea_tuberculata_Adult_84,1.273,10,Aporrectodea_tuberculata_Adult_84_10.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_10/Aporrectodea_tuberculata_Adult_84_10_raw.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_10/Aporrectodea_tuberculata_Adult_84_10_seg.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_10/Aporrectodea_tuberculata_Adult_84_10_seg_mask.png,Aporrectodea_tuberculata_Adult_84,Aporrectodea_tuberculata_Adult_84_10,Aporrectodea_tuberculata_Adult,Aporrectodea_tuberculata,Adult,Aporrectodea
2025-11-04T09:32:34,Aporrectodea_tuberculata_Adult_84,1.273,5,Aporrectodea_tuberculata_Adult_84_5.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_5/Aporrectodea_tuberculata_Adult_84_5_raw.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_5/Aporrectodea_tuberculata_Adult_84_5_seg.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_5/Aporrectodea_tuberculata_Adult_84_5_seg_mask.png,Aporrectodea_tuberculata_Adult_84,Aporrectodea_tuberculata_Adult_84_5,Aporrectodea_tuberculata_Adult,Aporrectodea_tuberculata,Adult,Aporrectodea
2025-11-04T09:32:34,Aporrectodea_tuberculata_Adult_84,1.273,1,Aporrectodea_tuberculata_Adult_84_1.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_1/Aporrectodea_tuberculata_Adult_84_1_raw.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_1/Aporrectodea_tuberculata_Adult_84_1_seg.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_1/Aporrectodea_tuberculata_Adult_84_1_seg_mask.png,Aporrectodea_tuberculata_Adult_84,Aporrectodea_tuberculata_Adult_84_1,Aporrectodea_tuberculata_Adult,Aporrectodea_tuberculata,Adult,Aporrectodea
2025-11-04T09:32:34,Aporrectodea_tuberculata_Adult_84,1.273,6,Aporrectodea_tuberculata_Adult_84_6.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_6/Aporrectodea_tuberculata_Adult_84_6_raw.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_6/Aporrectodea_tuberculata_Adult_84_6_seg.jpg,01_Segmented/Aporrectodea_tuberculata_Adult_84/Aporrectodea_tuberculata_Adult_84_6/Aporrectodea_tuberculata_Adult_84_6_seg_mask.png,Aporrectodea_tuberculata_Adult_84,Aporrectodea_tuberculata_Adult_84_6,Aporrectodea_tuberculata_Adult,Aporrectodea_tuberculata,Adult,Aporrectodea
2025-09-17T14:20:32,Aporrectodea_caliginosa_tuberculata_Juvenile_191,0.179,4,Aporrectodea_caliginosa_tuberculata_Juvenile_191_4.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_191/Aporrectodea_caliginosa_tuberculata_Juvenile_191_4/Aporrectodea_caliginosa_tuberculata_Juvenile_191_4_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_191/Aporrectodea_caliginosa_tuberculata_Juvenile_191_4/Aporrectodea_caliginosa_tuberculata_Juvenile_191_4_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_191/Aporrectodea_caliginosa_tuberculata_Juvenile_191_4/Aporrectodea_caliginosa_tuberculata_Juvenile_191_4_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_191,Aporrectodea_caliginosa_tuberculata_Juvenile_191_4,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-17T14:20:32,Aporrectodea_caliginosa_tuberculata_Juvenile_191,0.179,3,Aporrectodea_caliginosa_tuberculata_Juvenile_191_3.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_191/Aporrectodea_caliginosa_tuberculata_Juvenile_191_3/Aporrectodea_caliginosa_tuberculata_Juvenile_191_3_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_191/Aporrectodea_caliginosa_tuberculata_Juvenile_191_3/Aporrectodea_caliginosa_tuberculata_Juvenile_191_3_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_191/Aporrectodea_caliginosa_tuberculata_Juvenile_191_3/Aporrectodea_caliginosa_tuberculata_Juvenile_191_3_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_191,Aporrectodea_caliginosa_tuberculata_Juvenile_191_3,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-17T14:20:32,Aporrectodea_caliginosa_tuberculata_Juvenile_191,0.179,1,Aporrectodea_caliginosa_tuberculata_Juvenile_191_1.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_191/Aporrectodea_caliginosa_tuberculata_Juvenile_191_1/Aporrectodea_caliginosa_tuberculata_Juvenile_191_1_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_191/Aporrectodea_caliginosa_tuberculata_Juvenile_191_1/Aporrectodea_caliginosa_tuberculata_Juvenile_191_1_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_191/Aporrectodea_caliginosa_tuberculata_Juvenile_191_1/Aporrectodea_caliginosa_tuberculata_Juvenile_191_1_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_191,Aporrectodea_caliginosa_tuberculata_Juvenile_191_1,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-17T14:20:32,Aporrectodea_caliginosa_tuberculata_Juvenile_191,0.179,2,Aporrectodea_caliginosa_tuberculata_Juvenile_191_2.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_191/Aporrectodea_caliginosa_tuberculata_Juvenile_191_2/Aporrectodea_caliginosa_tuberculata_Juvenile_191_2_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_191/Aporrectodea_caliginosa_tuberculata_Juvenile_191_2/Aporrectodea_caliginosa_tuberculata_Juvenile_191_2_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_191/Aporrectodea_caliginosa_tuberculata_Juvenile_191_2/Aporrectodea_caliginosa_tuberculata_Juvenile_191_2_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_191,Aporrectodea_caliginosa_tuberculata_Juvenile_191_2,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-17T14:20:32,Aporrectodea_caliginosa_tuberculata_Juvenile_191,0.179,5,Aporrectodea_caliginosa_tuberculata_Juvenile_191_5.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_191/Aporrectodea_caliginosa_tuberculata_Juvenile_191_5/Aporrectodea_caliginosa_tuberculata_Juvenile_191_5_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_191/Aporrectodea_caliginosa_tuberculata_Juvenile_191_5/Aporrectodea_caliginosa_tuberculata_Juvenile_191_5_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_191/Aporrectodea_caliginosa_tuberculata_Juvenile_191_5/Aporrectodea_caliginosa_tuberculata_Juvenile_191_5_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_191,Aporrectodea_caliginosa_tuberculata_Juvenile_191_5,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-10T15:03:44,Aporrectodea_caliginosa_tuberculata_Juvenile_108,0.141,5,Aporrectodea_caliginosa_tuberculata_Juvenile_108_5.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_5/Aporrectodea_caliginosa_tuberculata_Juvenile_108_5_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_5/Aporrectodea_caliginosa_tuberculata_Juvenile_108_5_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_5/Aporrectodea_caliginosa_tuberculata_Juvenile_108_5_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_108,Aporrectodea_caliginosa_tuberculata_Juvenile_108_5,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-10T15:03:44,Aporrectodea_caliginosa_tuberculata_Juvenile_108,0.141,2,Aporrectodea_caliginosa_tuberculata_Juvenile_108_2.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_2/Aporrectodea_caliginosa_tuberculata_Juvenile_108_2_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_2/Aporrectodea_caliginosa_tuberculata_Juvenile_108_2_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_2/Aporrectodea_caliginosa_tuberculata_Juvenile_108_2_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_108,Aporrectodea_caliginosa_tuberculata_Juvenile_108_2,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-10T15:03:44,Aporrectodea_caliginosa_tuberculata_Juvenile_108,0.141,6,Aporrectodea_caliginosa_tuberculata_Juvenile_108_6.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_6/Aporrectodea_caliginosa_tuberculata_Juvenile_108_6_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_6/Aporrectodea_caliginosa_tuberculata_Juvenile_108_6_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_6/Aporrectodea_caliginosa_tuberculata_Juvenile_108_6_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_108,Aporrectodea_caliginosa_tuberculata_Juvenile_108_6,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-10T15:03:44,Aporrectodea_caliginosa_tuberculata_Juvenile_108,0.141,1,Aporrectodea_caliginosa_tuberculata_Juvenile_108_1.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_1/Aporrectodea_caliginosa_tuberculata_Juvenile_108_1_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_1/Aporrectodea_caliginosa_tuberculata_Juvenile_108_1_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_1/Aporrectodea_caliginosa_tuberculata_Juvenile_108_1_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_108,Aporrectodea_caliginosa_tuberculata_Juvenile_108_1,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-10T15:03:44,Aporrectodea_caliginosa_tuberculata_Juvenile_108,0.141,3,Aporrectodea_caliginosa_tuberculata_Juvenile_108_3.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_3/Aporrectodea_caliginosa_tuberculata_Juvenile_108_3_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_3/Aporrectodea_caliginosa_tuberculata_Juvenile_108_3_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_3/Aporrectodea_caliginosa_tuberculata_Juvenile_108_3_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_108,Aporrectodea_caliginosa_tuberculata_Juvenile_108_3,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-10T15:03:44,Aporrectodea_caliginosa_tuberculata_Juvenile_108,0.141,4,Aporrectodea_caliginosa_tuberculata_Juvenile_108_4.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_4/Aporrectodea_caliginosa_tuberculata_Juvenile_108_4_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_4/Aporrectodea_caliginosa_tuberculata_Juvenile_108_4_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_108/Aporrectodea_caliginosa_tuberculata_Juvenile_108_4/Aporrectodea_caliginosa_tuberculata_Juvenile_108_4_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_108,Aporrectodea_caliginosa_tuberculata_Juvenile_108_4,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-04T09:54:18,Aporrectodea_caliginosa_tuberculata_Juvenile_14,0.27,7,Aporrectodea_caliginosa_tuberculata_Juvenile_14_7.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_7/Aporrectodea_caliginosa_tuberculata_Juvenile_14_7_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_7/Aporrectodea_caliginosa_tuberculata_Juvenile_14_7_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_7/Aporrectodea_caliginosa_tuberculata_Juvenile_14_7_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_14,Aporrectodea_caliginosa_tuberculata_Juvenile_14_7,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-04T09:54:18,Aporrectodea_caliginosa_tuberculata_Juvenile_14,0.27,4,Aporrectodea_caliginosa_tuberculata_Juvenile_14_4.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_4/Aporrectodea_caliginosa_tuberculata_Juvenile_14_4_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_4/Aporrectodea_caliginosa_tuberculata_Juvenile_14_4_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_4/Aporrectodea_caliginosa_tuberculata_Juvenile_14_4_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_14,Aporrectodea_caliginosa_tuberculata_Juvenile_14_4,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-04T09:54:18,Aporrectodea_caliginosa_tuberculata_Juvenile_14,0.27,3,Aporrectodea_caliginosa_tuberculata_Juvenile_14_3.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_3/Aporrectodea_caliginosa_tuberculata_Juvenile_14_3_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_3/Aporrectodea_caliginosa_tuberculata_Juvenile_14_3_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_3/Aporrectodea_caliginosa_tuberculata_Juvenile_14_3_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_14,Aporrectodea_caliginosa_tuberculata_Juvenile_14_3,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-04T09:54:18,Aporrectodea_caliginosa_tuberculata_Juvenile_14,0.27,1,Aporrectodea_caliginosa_tuberculata_Juvenile_14_1.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_1/Aporrectodea_caliginosa_tuberculata_Juvenile_14_1_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_1/Aporrectodea_caliginosa_tuberculata_Juvenile_14_1_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_1/Aporrectodea_caliginosa_tuberculata_Juvenile_14_1_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_14,Aporrectodea_caliginosa_tuberculata_Juvenile_14_1,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-04T09:54:18,Aporrectodea_caliginosa_tuberculata_Juvenile_14,0.27,6,Aporrectodea_caliginosa_tuberculata_Juvenile_14_6.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_6/Aporrectodea_caliginosa_tuberculata_Juvenile_14_6_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_6/Aporrectodea_caliginosa_tuberculata_Juvenile_14_6_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_6/Aporrectodea_caliginosa_tuberculata_Juvenile_14_6_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_14,Aporrectodea_caliginosa_tuberculata_Juvenile_14_6,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-04T09:54:18,Aporrectodea_caliginosa_tuberculata_Juvenile_14,0.27,2,Aporrectodea_caliginosa_tuberculata_Juvenile_14_2.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_2/Aporrectodea_caliginosa_tuberculata_Juvenile_14_2_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_2/Aporrectodea_caliginosa_tuberculata_Juvenile_14_2_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_2/Aporrectodea_caliginosa_tuberculata_Juvenile_14_2_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_14,Aporrectodea_caliginosa_tuberculata_Juvenile_14_2,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-04T09:54:18,Aporrectodea_caliginosa_tuberculata_Juvenile_14,0.27,5,Aporrectodea_caliginosa_tuberculata_Juvenile_14_5.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_5/Aporrectodea_caliginosa_tuberculata_Juvenile_14_5_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_5/Aporrectodea_caliginosa_tuberculata_Juvenile_14_5_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_14/Aporrectodea_caliginosa_tuberculata_Juvenile_14_5/Aporrectodea_caliginosa_tuberculata_Juvenile_14_5_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_14,Aporrectodea_caliginosa_tuberculata_Juvenile_14_5,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-05T10:57:55,Aporrectodea_caliginosa_tuberculata_Juvenile_63,0.353,3,Aporrectodea_caliginosa_tuberculata_Juvenile_63_3.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_63/Aporrectodea_caliginosa_tuberculata_Juvenile_63_3/Aporrectodea_caliginosa_tuberculata_Juvenile_63_3_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_63/Aporrectodea_caliginosa_tuberculata_Juvenile_63_3/Aporrectodea_caliginosa_tuberculata_Juvenile_63_3_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_63/Aporrectodea_caliginosa_tuberculata_Juvenile_63_3/Aporrectodea_caliginosa_tuberculata_Juvenile_63_3_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_63,Aporrectodea_caliginosa_tuberculata_Juvenile_63_3,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-05T10:57:55,Aporrectodea_caliginosa_tuberculata_Juvenile_63,0.353,4,Aporrectodea_caliginosa_tuberculata_Juvenile_63_4.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_63/Aporrectodea_caliginosa_tuberculata_Juvenile_63_4/Aporrectodea_caliginosa_tuberculata_Juvenile_63_4_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_63/Aporrectodea_caliginosa_tuberculata_Juvenile_63_4/Aporrectodea_caliginosa_tuberculata_Juvenile_63_4_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_63/Aporrectodea_caliginosa_tuberculata_Juvenile_63_4/Aporrectodea_caliginosa_tuberculata_Juvenile_63_4_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_63,Aporrectodea_caliginosa_tuberculata_Juvenile_63_4,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-05T10:57:55,Aporrectodea_caliginosa_tuberculata_Juvenile_63,0.353,1,Aporrectodea_caliginosa_tuberculata_Juvenile_63_1.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_63/Aporrectodea_caliginosa_tuberculata_Juvenile_63_1/Aporrectodea_caliginosa_tuberculata_Juvenile_63_1_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_63/Aporrectodea_caliginosa_tuberculata_Juvenile_63_1/Aporrectodea_caliginosa_tuberculata_Juvenile_63_1_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_63/Aporrectodea_caliginosa_tuberculata_Juvenile_63_1/Aporrectodea_caliginosa_tuberculata_Juvenile_63_1_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_63,Aporrectodea_caliginosa_tuberculata_Juvenile_63_1,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
2025-09-05T10:57:55,Aporrectodea_caliginosa_tuberculata_Juvenile_63,0.353,5,Aporrectodea_caliginosa_tuberculata_Juvenile_63_5.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_63/Aporrectodea_caliginosa_tuberculata_Juvenile_63_5/Aporrectodea_caliginosa_tuberculata_Juvenile_63_5_raw.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_63/Aporrectodea_caliginosa_tuberculata_Juvenile_63_5/Aporrectodea_caliginosa_tuberculata_Juvenile_63_5_seg.jpg,01_Segmented/Aporrectodea_caliginosa_tuberculata_Juvenile_63/Aporrectodea_caliginosa_tuberculata_Juvenile_63_5/Aporrectodea_caliginosa_tuberculata_Juvenile_63_5_seg_mask.png,Aporrectodea_caliginosa_tuberculata_Juvenile_63,Aporrectodea_caliginosa_tuberculata_Juvenile_63_5,Aporrectodea_caliginosa_tuberculata_Juvenile,Aporrectodea_caliginosa_tuberculata,Juvenile,Aporrectodea
